,Train_size,RP,Site,True,Pred,Bias,Sigma
233,892,100000.0,10,1.175398937727467,1.242870154841686,0.0674712171142191,0.5019310980418001
234,892,1000000.0,10,3.123717296094119,3.4316276507806696,0.3079103546865505,0.5099099085684276
235,892,10000000.0,10,5.360641257629954,5.785234323147844,0.42459306551788956,0.7603801900950469
236,892,100000000.0,10,6.631204245767506,6.749169893139789,0.11796564737228277,0.7703851925962981
237,892,1000000000.0,10,7.396223327502627,7.596342404636974,0.20011907713434685,0.7603801900950478
238,892,1000.0,11,0.0,0.0,0.0,0.0
239,892,10000.0,11,0.0,0.0,0.0,0.0
240,892,100000.0,11,0.0,0.40749109721240767,0.40749109721240767,0.0489425566805653
241,892,1000000.0,11,2.3178129665843676,2.4532228265937506,0.13540986000938293,0.49024512256128094
242,892,10000000.0,11,3.976256510211769,4.257324358653289,0.2810678484415199,0.9277872107840981
243,892,100000000.0,11,4.9811771947951895,5.029721460493493,0.04854426569830306,0.7103551775887951
244,892,1000000000.0,11,5.52528785976876,5.955521994431871,0.43023413466311133,0.7103551775887942
245,892,1000.0,12,0.0,0.0,0.0,0.0
246,892,10000.0,12,0.0,0.0,0.0,0.0
247,892,100000.0,12,0.0,0.0,0.0,0.0
248,892,1000000.0,12,0.22536173549121127,0.520755260989183,0.2953935254979717,0.4102051025512756
249,892,10000000.0,12,1.9846288175398301,1.6748977762797643,-0.3097310412600658,0.8999514940496096
250,892,100000000.0,12,3.246162838265235,2.1677367559625678,-1.0784260823026672,0.6848941687694912
251,892,1000000000.0,12,3.4900357131246467,2.300787485481982,-1.1892482276426648,0.5797961483752299
252,1658,1000.0,1,0.0,0.0,0.0,0.0
253,1658,10000.0,1,0.0,0.0,0.0,0.0
254,1658,100000.0,1,2.410258236361121,2.7461947576820966,0.3359365213209755,1.2506312588512127
255,1658,1000000.0,1,7.4243857134306115,6.16577302942754,-1.2586126840030714,1.2106009961419142
256,1658,10000000.0,1,7.433682631739302,7.3494020684205,-0.08428056331880196,1.2006003001500742
257,1658,100000000.0,1,9.204977452232926,8.8714483417464,-0.333529110486527,1.0305152576288137
258,1658,1000000000.0,1,9.433373685032144,9.838200536060615,0.4048268510284707,1.0305152576288137
259,1658,1000.0,2,0.0,0.0,0.0,0.0
260,1658,10000.0,2,0.7350225362935461,0.8257206166348974,0.0906980803413513,0.17594035791421714
261,1658,100000.0,2,2.2770984305471704,2.565977186433033,0.28887875588586276,0.5103485416864699
262,1658,1000000.0,2,4.117844824408092,4.327624953232197,0.20978012882410546,0.5502751375687849
263,1658,10000000.0,2,5.421263629077283,5.6170509230514325,0.19578729397414918,0.5402701350675336
264,1658,100000000.0,2,6.6891201351536544,6.7633725533227285,0.07425241816907402,0.5402701350675336
265,1658,1000000000.0,2,7.022159145917837,7.326944908246708,0.304785762328871,0.5402701350675336
266,1658,1000.0,3,0.0,0.0,0.0,0.0
267,1658,10000.0,3,0.0,0.0,0.0,0.0
268,1658,100000.0,3,0.8895605648252498,1.0651035515588168,0.17554298673356694,0.45501962600112456
269,1658,1000000.0,3,2.6678405640613527,3.2453380956840814,0.5774975316227287,0.7003501750875434
270,1658,10000000.0,3,4.362668852919924,4.390610678115221,0.0279418251952972,0.430215107553777
271,1658,100000000.0,3,6.160423136706249,5.752867669839399,-0.4075554668668495,0.9704852426213106
272,1658,1000000000.0,3,6.37644754044327,6.146354613099134,-0.23009292734413656,0.9704852426213106
273,1658,1000.0,4,0.0,0.0,0.0,0.0
274,1658,10000.0,4,1.1373701959312041,1.2807239895581577,0.14335379362695355,0.47860214085301367
275,1658,100000.0,4,2.974338182902808,3.2379472848580884,0.2636091019552804,0.6508970007952692
276,1658,1000000.0,4,4.582247778434207,5.386081632245252,0.803833853811045,0.5503222935525569
277,1658,10000000.0,4,6.349771234316684,6.1719282279702306,-0.17784300634645334,0.5593162119660162
278,1658,100000000.0,4,7.722310942983323,7.21354867645292,-0.508762266530403,0.5602801400700352
279,1658,1000000000.0,4,8.993180763905627,8.067315093339253,-0.9258656705663739,0.30015007503751967
280,1658,1000.0,5,0.6755648752224959,0.7364912215867523,0.06092634636425642,0.24841005215214318
281,1658,10000.0,5,3.060441298481421,3.2486445372835093,0.18820323880208845,0.5033999980175965
282,1658,100000.0,5,4.940173073431346,5.321059097131671,0.38088602370032465,0.7486412480182274
283,1658,1000000.0,5,6.714517771123502,7.726882632885534,1.0123648617620322,0.6703015650973168
284,1658,10000000.0,5,8.618955803473286,8.71135796898162,0.09240216550833402,0.6703351675837919
285,1658,100000000.0,5,10.08349153327847,10.094929482704002,0.011437949425531002,0.6603301650825415
286,1658,1000000000.0,5,11.154261304175764,11.168865868726948,0.014604564551184751,0.6603301650825415
