id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02086N3704_S000	3549	0.825	6.915	0.284	0.174	0.001	0.001	0.899
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02408N3442_S005	8649	1.837	8.627	0.645	0.414	0.002	0.002	1.848
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02541N3447_S001	68471	5.131	11.036	0.907	0.884	0.007	0.007	5.368
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02359N3451_S005	17820	3.011	9.61	0.837	0.668	0.004	0.004	3.233
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02321N3496_S005	20419	3.99	9.816	0.897	0.721	0.004	0.004	5.165
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02349N3441_S004	40813	3.584	10.571	0.955	0.767	0.004	0.005	3.822
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02253N3481_S003	38096	3.774	10.484	0.938	0.81	0.002	0.002	4.623
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M792_E02184N3722_S000	1677	0.559	5.43	0.135	0.083	0.001	0.001	0.629
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02441N3439_S003	98447	5.193	11.403	0.91	0.888	0.008	0.008	5.577
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M707_E01995N3752_S000	1437	0.374	5.208	0.126	0.076	0.001	0.001	0.414
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M824_E02507N3502_S000	2305	0.456	6.112	0.195	0.106	0.001	0.001	0.496
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02287N3633_S004	15276	2.319	9.374	0.771	0.577	0.002	0.002	2.338
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02155N3547_S000	8535	1.675	8.539	0.599	0.404	0.001	0.001	1.787
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M792_E02349N3553_S000	1811	0.358	5.616	0.151	0.084	0.001	0.001	0.395
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02210N3611_S004	48632	4.617	10.76	0.968	0.899	0.005	0.007	5.565
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02451N3450_S003	8657	1.781	8.561	0.603	0.391	0.002	0.002	1.813
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02344N3478_S004	15459	2.833	9.496	0.861	0.668	0.002	0.002	2.893
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02050N3785_S000	1651	0.417	5.486	0.146	0.089	0.001	0.001	0.452
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M809_E02053N3710_S000	6852	1.459	8.164	0.512	0.322	0.001	0.001	1.501
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M774_E01704N3687_S000	12115	2.038	9.053	0.705	0.478	0.002	0.002	2.127
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01687N3753_S000	74894	4.893	11.099	0.883	0.915	0.011	0.022	5.344
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01660N3790_S000	15044	2.148	9.348	0.763	0.522	0.013	0.022	2.223
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01632N3683_S000	6082	1.44	7.911	0.448	0.287	0.002	0.004	1.729
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Hom-M824_E02080N3562_S000	6808	1.465	8.2	0.535	0.324	0.001	0.001	1.691
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02260N3491_S005	13485	2.832	9.309	0.818	0.608	0.002	0.002	3.439
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02220N3597_S000	4634	1.012	7.35	0.336	0.214	0.001	0.001	1.125
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M824_E02009N3708_S000	6940	1.398	8.177	0.513	0.322	0.001	0.001	1.45
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01658N3809_S000	18366	2.609	9.665	0.858	0.591	0.016	0.024	2.745
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02287N3501_S003	20391	3.485	9.847	0.927	0.76	0.005	0.007	3.88
PS_manning003/E01517N3917E01678N3772-PS-Str_PYes_Hom-M792_E01608N3844_S000	6457	1.389	8.068	0.494	0.315	0.01	0.013	1.535
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M809_E02195N3735_S000	2314	0.678	6.049	0.183	0.111	0.001	0.001	0.751
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01723N3765_S001	145745	5.812	11.95	1.062	0.962	0.042	0.053	6.806
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02288N3555_S000	6510	1.388	8.082	0.497	0.295	0.001	0.001	1.506
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02245N3515_S003	38046	4.202	10.498	0.953	0.843	0.004	0.004	5.293
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02120N3675_S000	8635	1.605	8.533	0.588	0.381	0.001	0.001	1.804
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M837_E02422N3500_S000	3686	0.719	6.955	0.284	0.167	0.002	0.002	0.771
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M792_E02340N3543_S000	2210	0.426	5.997	0.182	0.102	0.001	0.001	0.456
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02419N3528_S000	2500	0.657	6.226	0.202	0.115	0.001	0.001	0.728
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02401N3479_S004	37572	4.467	10.44	0.91	0.856	0.007	0.007	4.791
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02256N3567_S005	18422	3.374	9.734	0.916	0.698	0.002	0.002	3.966
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Hom-M754_E02069N3788_S000	2401	0.582	6.125	0.19	0.12	0.001	0.001	0.635
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02175N3668_S003	20136	2.584	9.701	0.811	0.61	0.004	0.004	2.776
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01660N3790_S000	16862	2.561	9.546	0.83	0.597	0.008	0.018	2.718
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02361N3475_S005	51638	4.966	10.762	0.914	0.873	0.008	0.008	5.02
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M774_E01976N3701_S000	7142	1.476	8.211	0.516	0.32	0.001	0.001	1.541
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02368N3461_S003	28360	3.545	10.184	0.934	0.762	0.005	0.005	3.812
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02147N3521_S000	10143	2.03	8.867	0.7	0.479	0.001	0.001	2.133
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02450N3427_S001	6450	1.28	8.092	0.506	0.311	0.002	0.002	1.3
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02106N3580_S001	27500	3.973	10.185	0.964	0.835	0.002	0.004	4.57
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02253N3527_S000	10656	1.889	8.85	0.654	0.444	0.001	0.001	2.014
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02109N3622_S002	20445	3.454	9.883	0.958	0.748	0.002	0.002	3.865
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02218N3646_S000	2341	0.506	6.068	0.184	0.112	0.001	0.001	0.537
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02318N3471_S001	75901	5.206	11.136	0.904	0.872	0.008	0.008	5.545
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01812N3865_S000	7489	1.514	8.371	0.577	0.342	-0.001	-0.001	1.758
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M837_E02236N3646_S000	5781	0.985	7.782	0.415	0.261	0.001	0.001	1.094
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02206N3471_S001	14492	2.616	9.409	0.842	0.626	0.002	0.002	3.079
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02206N3471_S000	11325	2.059	9.015	0.726	0.495	0.001	0.001	2.184
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02156N3574_S004	29304	3.531	10.215	0.932	0.775	0.005	0.007	4.498
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02314N3535_S000	5755	1.357	7.842	0.442	0.283	0.001	0.001	1.61
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M824_E02338N3408_S000	10276	1.813	8.818	0.658	0.45	0.001	0.001	1.86
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Hom-M792_E02331N3532_S000	2429	0.544	6.168	0.196	0.116	0.001	0.001	0.587
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02425N3440_S004	11332	1.955	8.975	0.697	0.477	0.004	0.004	1.968
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02337N3493_S001	66732	5.65	10.991	0.89	0.891	0.01	0.01	7.388
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02128N3626_S001	21950	3.124	9.904	0.912	0.692	0.002	0.002	3.845
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M809_E01636N3789_S000	13763	2.167	9.237	0.746	0.506	0.005	0.013	2.324
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02159N3533_S000	6086	1.258	7.984	0.482	0.289	0.001	0.001	1.353
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02104N3649_S002	66436	4.639	11.196	1.096	0.897	0.002	0.004	4.965
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02147N3560_S005	19068	3.098	9.747	0.897	0.697	0.002	0.002	3.542
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01779N3815_S000	14245	2.523	9.395	0.844	0.605	0.001	0.001	2.617
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02356N3540_S000	3755	0.746	7.023	0.298	0.173	0.001	0.001	0.819
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01787N3864_S000	9444	1.791	8.663	0.613	0.395	0.001	0.001	1.99
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01727N3708_S000	57209	4.977	10.796	0.854	0.916	0.018	0.024	5.519
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02370N3485_S002	25384	3.381	10.033	0.896	0.711	0.004	0.004	3.627
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02260N3491_S000	11098	1.79	8.873	0.643	0.435	0.001	0.001	1.949
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02243N3633_S003	14047	2.622	9.32	0.794	0.574	0.002	0.004	2.679
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02318N3471_S001	157703	7.645	12.02	1.052	0.958	0.01	0.01	11.057
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02180N3508_S000	11411	1.947	9.018	0.723	0.475	0.001	0.001	2.235
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02359N3451_S004	98739	6.544	11.502	1.001	0.931	0.01	0.01	9.516
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M792_E02172N3465_S000	3128	0.73	6.745	0.271	0.16	0.001	0.001	0.885
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02212N3482_S004	19168	3.63	9.789	0.93	0.749	0.002	0.002	4.295
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02384N3458_S002	14779	3.733	9.53	0.932	0.765	0.004	0.004	3.986
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M792_E01806N3778_S000	7853	1.66	8.461	0.602	0.389	0.001	0.001	1.892
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02156N3661_S005	18028	2.672	9.628	0.842	0.618	0.002	0.002	2.879
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02195N3500_S005	27388	3.865	10.157	0.941	0.843	0.002	0.002	4.157
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02451N3450_S002	118493	5.822	11.632	0.951	0.902	0.01	0.01	6.142
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02126N3687_S001	33325	3.587	10.348	0.936	0.746	0.002	0.004	3.658
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M850_E01650N3761_S000	63935	4.53	10.974	0.912	0.915	0.014	0.028	4.811
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02184N3455_S000	7796	1.896	8.536	0.653	0.418	0.001	0.001	2.272
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02125N3584_S000	7805	1.976	8.51	0.636	0.402	0.001	0.001	2.039
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M792_E02219N3719_S000	1430	0.445	5.117	0.116	0.066	0.001	0.001	0.514
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02294N3487_S003	14034	2.522	9.319	0.794	0.596	0.002	0.002	2.588
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M880_E02367N3571_S002	15061	2.844	9.407	0.808	0.64	0.004	0.004	2.916
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M824_E02200N3695_S000	3790	0.773	6.938	0.272	0.177	0.001	0.001	0.804
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02100N3712_S000	9308	1.694	8.546	0.553	0.38	0.002	0.004	1.741
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M774_E01773N3729_S000	10442	1.955	8.875	0.685	0.49	0.001	0.001	2.092
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02255N3645_S004	21776	3.678	9.91	0.925	0.749	0.004	0.005	3.777
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02306N3593_S001	12707	2.233	9.158	0.747	0.509	0.001	0.001	2.461
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01657N3828_S000	3895	0.927	7.127	0.319	0.2	0.002	0.004	1.14
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02260N3540_S005	110067	5.849	11.591	0.982	0.924	0.01	0.011	6.284
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02401N3479_S001	20319	2.898	9.757	0.85	0.665	0.007	0.007	2.971
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01793N3787_S000	23098	3.0	9.997	0.95	0.716	0.008	0.011	3.174
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02373N3559_S001	28628	3.403	10.219	0.958	0.768	0.001	0.001	3.555
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Var-M792_E02293N3602_S000	2052	0.536	5.842	0.167	0.093	0.001	0.001	0.607
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02344N3478_S001	73459	5.467	11.117	0.916	0.903	0.007	0.007	5.916
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02291N3588_S000	4279	0.993	7.205	0.314	0.193	0.001	0.001	1.12
PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Var-M732_E01564N3784_S000	3263	0.784	6.739	0.259	0.159	-0.001	0.001	0.865
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02456N3506_S002	9555	2.199	8.843	0.725	0.521	0.002	0.002	2.269
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M861_E02054N3653_S003	49614	3.898	10.761	0.95	0.843	0.002	0.002	4.166
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02356N3540_S000	2908	0.57	6.525	0.234	0.138	0.001	0.001	0.615
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02342N3454_S001	72937	6.091	11.143	0.947	0.885	0.007	0.007	7.277
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02152N3645_S004	63595	4.868	11.009	0.95	0.893	0.004	0.005	5.225
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01714N3860_S000	7355	1.657	8.326	0.561	0.348	0.001	0.001	1.935
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02212N3482_S001	49227	4.415	10.761	0.958	0.892	0.005	0.007	5.431
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01689N3734_S000	15225	2.675	9.379	0.778	0.567	0.008	0.01	2.869
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02189N3538_S002	27845	4.592	10.228	0.993	0.885	0.002	0.002	5.075
PS_manning003/E01517N3917E01678N3772-PS-Mur_PYes_Hom-M754_E01609N3825_S000	4672	1.048	7.316	0.322	0.224	0.002	0.004	1.152
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02202N3553_S003	65782	6.369	11.016	0.925	0.946	0.01	0.011	8.94
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02451N3450_S004	13714	3.526	9.385	0.868	0.679	0.002	0.002	3.758
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02184N3455_S000	15429	2.453	9.423	0.802	0.553	0.001	0.001	2.966
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02120N3675_S002	24742	3.119	9.96	0.855	0.673	0.002	0.002	3.151
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02382N3435_S003	9473	2.242	8.894	0.769	0.494	0.002	0.002	2.31
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02321N3496_S002	51926	5.357	10.738	0.888	0.938	0.013	0.013	6.523
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02280N3610_S001	17095	2.279	9.536	0.81	0.56	0.002	0.004	2.553
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M902_E02328N3482_S005	195824	7.824	12.412	1.255	1.052	0.011	0.013	9.541
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02272N3440_S000	12296	2.082	9.067	0.704	0.493	0.001	0.001	2.158
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02242N3492_S001	64176	5.075	10.949	0.887	0.893	0.007	0.007	6.247
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01793N3787_S003	153347	6.408	12.014	1.076	0.981	0.048	0.062	6.778
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02294N3487_S003	44106	4.694	10.582	0.894	0.853	0.005	0.007	4.92
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M774_E01746N3766_S000	5807	1.416	7.884	0.457	0.299	0.001	0.001	1.442
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02112N3663_S005	30594	3.515	10.248	0.922	0.702	0.002	0.002	3.569
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02112N3526_S000	9292	2.14	8.76	0.686	0.493	0.001	0.001	2.243
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02287N3501_S000	6803	1.595	8.264	0.571	0.354	0.001	0.001	2.007
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02274N3465_S002	32133	4.131	10.287	0.913	0.785	0.004	0.005	4.398
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M809_E02333N3573_S000	3312	0.651	6.785	0.267	0.153	0.001	0.001	0.752
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02333N3573_S004	8571	1.737	8.642	0.661	0.41	0.002	0.002	1.801
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M837_E02226N3500_S000	6535	1.51	8.132	0.52	0.317	0.001	0.001	1.77
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02280N3610_S003	14504	2.621	9.414	0.845	0.636	0.004	0.004	2.707
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01699N3763_S000	11744	2.291	9.06	0.733	0.504	0.008	0.01	2.4
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02090N3619_S003	43165	4.931	10.639	0.966	0.911	0.004	0.004	5.922
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S005	328759	7.983	13.124	1.523	1.13	0.018	0.025	9.638
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02147N3521_S000	10299	2.153	8.913	0.721	0.499	0.001	0.001	2.232
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02294N3487_S001	18386	3.129	9.678	0.868	0.711	0.004	0.004	3.368
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02184N3522_S002	20751	3.704	9.889	0.95	0.746	0.002	0.002	4.349
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M774_E01676N3743_S000	6098	1.32	7.946	0.463	0.294	0.002	0.002	1.381
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02146N3630_S005	111915	5.333	11.642	1.016	0.916	0.004	0.005	5.444
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02405N3521_S000	3505	0.869	6.871	0.275	0.166	0.001	0.001	1.007
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M792_E02003N3622_S000	11066	1.954	8.843	0.626	0.431	0.001	0.001	1.981
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02194N3581_S002	30717	3.868	10.291	0.959	0.848	0.002	0.002	4.466
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M895_E02483N3431_S004	60179	4.672	10.883	0.885	0.868	0.007	0.007	4.752
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M732_E01699N3763_S000	2210	0.504	6.019	0.186	0.111	0.001	0.001	0.551
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02348N3591_S002	15008	2.383	9.404	0.809	0.582	0.002	0.004	2.458
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02344N3564_S002	8751	1.994	8.712	0.694	0.46	0.002	0.002	2.043
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02209N3537_S001	51385	5.69	10.778	0.933	0.928	0.005	0.005	7.424
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Var-M809_E01786N3720_S000	21224	3.995	9.888	0.928	0.824	0.005	0.007	4.349
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02102N3607_S000	13368	2.122	9.203	0.743	0.511	0.001	0.001	2.353
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02235N3671_S004	16429	2.135	9.48	0.797	0.556	0.002	0.002	2.248
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02279N3514_S003	20681	3.898	9.861	0.927	0.778	0.005	0.005	4.779
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02219N3560_S000	7620	1.504	8.413	0.591	0.353	0.001	0.001	1.579
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02201N3524_S002	31663	4.106	10.317	0.955	0.875	0.002	0.002	4.726
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M809_E01673N3781_S000	13727	2.216	9.233	0.745	0.536	0.008	0.013	2.261
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Var-M754_E02074N3729_S000	2845	0.642	6.427	0.217	0.134	0.001	0.001	0.711
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02154N3709_S000	3496	0.649	6.816	0.261	0.157	0.001	0.001	0.719
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M850_E02164N3590_S000	11486	2.681	9.115	0.791	0.593	0.001	0.001	2.794
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01697N3782_S000	10785	1.751	8.814	0.624	0.418	0.004	0.004	1.776
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M861_E02415N3556_S003	13332	2.269	9.267	0.794	0.558	0.004	0.004	2.502
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02461N3461_S005	9785	2.431	8.902	0.751	0.527	0.004	0.004	2.502
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E01976N3701_S000	3730	0.881	6.883	0.261	0.181	0.001	0.001	0.952
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01776N3853_S000	4213	1.067	7.203	0.319	0.206	0.001	0.001	1.155
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M871_E02320N3583_S001	22556	3.294	9.938	0.918	0.737	0.005	0.007	3.517
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01800N3854_S000	4076	0.814	7.18	0.322	0.205	0.001	0.001	0.883
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02113N3596_S005	50554	4.251	10.816	0.985	0.863	0.002	0.002	4.66
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02206N3569_S003	54761	5.909	10.896	0.986	0.917	0.005	0.007	6.824
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02329N3398_S000	4485	0.959	7.265	0.319	0.205	0.001	0.001	1.012
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02168N3560_S001	29959	3.906	10.24	0.935	0.772	0.004	0.004	5.008
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02260N3540_S005	45998	6.025	10.645	0.913	0.942	0.008	0.008	8.287
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02156N3574_S003	22548	3.708	9.958	0.936	0.779	0.002	0.002	4.279
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02105N3701_S001	39362	3.681	10.539	0.959	0.795	0.002	0.004	3.897
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02142N3536_S000	3730	0.811	7.07	0.315	0.186	0.001	0.001	0.897
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01797N3893_S000	6499	1.5	8.167	0.542	0.371	0.001	0.001	1.733
