id	count	dmax	logsum	mean	sd	dzmin	dzmax	hmax
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02368N3461_S004	44795	9.419	11.138	1.534	1.512	0.01	0.01	10.785
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02220N3597_S005	17281	4.595	9.671	0.917	0.689	0.002	0.002	5.301
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02239N3477_S000	9080	2.96	8.607	0.602	0.432	0.001	0.002	3.478
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01729N3832_S000	3999	1.586	7.093	0.301	0.294	0.001	0.001	1.706
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M792_E02157N3736_S000	455	0.263	3.824	0.098	0.058	0.001	0.001	0.276
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Var-M837_E02236N3646_S000	2076	1.307	6.379	0.283	0.234	0.001	0.001	1.512
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02317N3557_S000	929	0.542	5.065	0.169	0.112	0.001	0.001	0.618
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02351N3465_S005	29782	6.43	10.308	1.006	0.845	0.008	0.01	6.844
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02347N3503_S000	4433	1.111	7.229	0.311	0.214	0.001	0.001	1.202
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M888_E02260N3540_S004	33006	7.858	10.576	1.187	1.061	0.007	0.008	8.434
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02253N3481_S004	26666	6.998	10.398	1.229	1.086	0.005	0.005	7.578
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M861_E02294N3618_S001	7031	1.37	8.182	0.508	0.305	0.002	0.002	1.419
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02194N3581_S001	15031	5.832	9.619	1.001	0.884	0.002	0.002	6.493
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M774_E02320N3583_S000	886	0.409	4.856	0.144	0.104	0.001	0.001	0.423
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02133N3599_S005	13535	4.53	9.384	0.878	0.74	0.004	0.004	5.824
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M792_E01703N3706_S000	5360	1.722	7.607	0.375	0.321	0.007	0.008	1.828
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02253N3503_S003	38435	6.216	10.861	1.356	0.847	0.014	0.014	6.862
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02165N3634_S004	29038	7.95	10.592	1.371	1.255	0.004	0.005	8.911
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02201N3458_S000	2963	2.254	7.137	0.424	0.38	0.001	0.001	2.478
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M850_E02373N3559_S000	2318	0.832	6.319	0.239	0.179	0.002	0.002	0.876
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02180N3508_S002	21661	8.058	10.307	1.383	1.208	0.004	0.004	8.808
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Var-M774_E02305N3578_S000	476	0.339	3.88	0.1	0.063	0.001	0.001	0.366
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M880_E02212N3584_S005	25145	8.173	10.499	1.443	1.337	0.005	0.005	9.155
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02171N3544_S000	2663	1.79	6.968	0.399	0.343	0.001	0.001	2.147
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M774_E02371N3402_S000	949	0.711	5.276	0.205	0.137	0.001	0.001	0.879
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02212N3482_S004	17345	5.842	9.773	1.012	0.816	0.002	0.004	7.068
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M850_E02067N3699_S000	4439	2.045	7.368	0.357	0.317	0.001	0.001	2.422
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M861_E01804N3797_S004	36531	6.004	10.752	1.279	0.975	0.033	0.037	7.15
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M809_E02255N3645_S000	1656	0.548	5.716	0.183	0.14	0.001	0.001	0.589
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M837_E01758N3776_S000	9925	3.161	8.718	0.616	0.51	0.011	0.013	3.58
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02333N3444_S000	4815	2.202	7.521	0.383	0.352	0.001	0.001	2.501
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M792_E02275N3583_S000	1032	0.705	5.347	0.202	0.131	0.001	0.001	0.822
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M850_E01766N3824_S000	14367	3.947	9.371	0.817	0.649	0.019	0.022	4.457
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M809_E01666N3714_S000	5802	3.317	7.893	0.461	0.459	0.004	0.005	3.859
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01703N3706_S001	25568	5.011	10.04	0.896	0.721	0.043	0.051	6.799
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M792_E02046N3625_S000	2945	1.46	6.905	0.338	0.314	0.001	0.001	1.569
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02226N3500_S002	23349	6.621	10.234	1.192	1.041	0.005	0.005	7.596
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01746N3718_S000	709	0.482	4.66	0.148	0.1	0.001	0.001	0.589
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M809_E02090N3766_S000	1551	0.634	5.643	0.181	0.14	0.001	0.001	0.69
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M774_E02154N3709_S000	502	0.287	3.959	0.102	0.065	0.001	0.001	0.305
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M824_E02316N3447_S000	6081	1.27	7.888	0.438	0.263	0.001	0.001	1.341
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02328N3482_S004	37808	8.344	10.785	1.277	1.124	0.01	0.01	9.22
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02223N3573_S004	18567	6.715	9.908	1.082	0.902	0.002	0.002	7.558
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02328N3482_S002	41835	10.449	11.021	1.462	1.395	0.013	0.013	11.669
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02225N3486_S005	22911	8.18	10.345	1.357	1.18	0.004	0.004	9.306
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M837_E02184N3522_S000	7932	3.239	8.413	0.568	0.439	0.001	0.001	4.012
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Var-M809_E02024N3715_S000	2185	1.358	6.451	0.289	0.267	0.001	0.001	1.379
PS_manning003/E01548N3896E01854N3659-PS-Mur_PNo_Var-M792_E01646N3818_S000	1421	0.779	5.648	0.199	0.15	0.002	0.004	0.859
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M792_E01752N3690_S000	2309	1.753	6.539	0.299	0.262	0.002	0.002	1.904
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M824_E01765N3843_S000	6449	2.496	7.989	0.457	0.416	0.002	0.002	2.683
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02189N3538_S001	16304	6.17	9.801	1.108	0.983	0.004	0.004	6.79
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02174N3531_S005	20461	6.562	10.172	1.278	1.08	0.004	0.004	7.674
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02444N3464_S005	10830	1.755	9.001	0.749	0.469	0.002	0.002	1.991
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02219N3560_S003	13957	5.656	9.455	0.915	0.783	0.002	0.002	6.729
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02245N3574_S000	4554	2.681	7.721	0.495	0.472	0.001	0.001	3.067
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02333N3444_S001	17067	2.238	9.501	0.783	0.607	0.002	0.002	2.289
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01690N3859_S000	7524	2.621	8.23	0.499	0.405	0.007	0.007	2.936
PS_manning003/E01517N3917E01678N3772-PS-Str_PNo_Var-M774_E01597N3834_S000	796	0.386	4.754	0.144	0.091	0.001	0.002	0.4
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M880_E02363N3584_S001	9409	2.088	8.705	0.641	0.382	0.007	0.007	2.222
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M792_E02009N3723_S000	1453	0.961	5.942	0.261	0.196	0.001	0.001	1.106
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02351N3465_S001	40969	9.607	10.982	1.436	1.434	0.01	0.011	11.109
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02228N3585_S005	13430	4.702	9.348	0.854	0.722	0.002	0.002	6.073
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02467N3425_S005	22830	6.244	9.942	0.91	0.771	0.008	0.008	7.037
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M880_E02212N3584_S005	17203	5.679	9.882	1.138	0.964	0.005	0.005	6.538
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3522_S001	20514	7.926	10.236	1.36	1.159	0.005	0.005	9.068
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02212N3482_S004	12104	5.751	9.244	0.854	0.791	0.002	0.002	6.801
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M774_E02204N3672_S000	460	0.223	3.792	0.094	0.053	0.001	0.001	0.247
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M707_E01752N3690_S000	697	0.441	4.6	0.141	0.094	0.001	0.001	0.529
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02263N3578_S002	25684	8.951	10.543	1.476	1.34	0.005	0.005	10.437
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M774_E02259N3628_S000	987	0.47	4.986	0.147	0.105	0.001	0.001	0.496
PS_manning003/E02020N3739E02658N3366-PS-Mur_PNo_Hom-M837_E02154N3709_S000	2422	1.078	6.562	0.292	0.236	0.001	0.001	1.266
PS_manning003/E01577N3897E01966N3571-PS-Mur_PYes_Hom-M754_E01863N3828_S000	1196	0.927	5.658	0.239	0.19	0.001	0.001	1.16
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M824_E02193N3666_S000	1657	1.076	6.05	0.255	0.201	0.001	0.001	1.231
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02245N3574_S000	2105	1.349	6.415	0.29	0.24	0.001	0.001	1.506
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M837_E02226N3659_S000	1652	0.77	5.929	0.227	0.175	0.001	0.001	0.903
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02270N3502_S001	37582	6.976	10.752	1.244	0.94	0.01	0.01	7.405
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02270N3527_S001	34510	7.185	10.614	1.179	0.981	0.011	0.013	7.587
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M888_E02268N3554_S003	31862	8.135	10.688	1.376	1.362	0.007	0.007	9.018
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M888_E02201N3524_S002	25383	5.969	10.156	1.014	0.858	0.007	0.007	6.601
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02129N3557_S001	13541	5.284	9.448	0.936	0.816	0.002	0.002	6.43
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M880_E02164N3590_S003	27676	9.061	10.588	1.434	1.37	0.005	0.005	10.353
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02272N3638_S003	8879	2.214	8.578	0.598	0.361	0.001	0.001	2.478
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02555N3408_S002	6029	1.348	7.837	0.42	0.254	0.002	0.002	1.398
PS_manning003/E01849N3766E02950N3220-PS-Str_PYes_Var-M809_E02362N3392_S000	2781	1.484	6.787	0.318	0.264	0.001	0.001	1.544
PS_manning003/E01517N3917E01678N3772-PS-Str_PYes_Var-M732_E01564N3784_S000	677	0.443	4.534	0.136	0.085	-0.001	-0.001	0.461
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01720N3803_S000	909	0.624	5.172	0.193	0.125	0.001	0.001	0.729
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02370N3485_S000	6012	1.644	7.818	0.413	0.264	0.002	0.002	1.736
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M732_E01993N3713_S000	942	0.767	5.285	0.209	0.145	0.001	0.001	0.861
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02288N3555_S000	2119	1.99	6.613	0.351	0.295	0.001	0.001	2.13
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01703N3706_S000	16762	5.659	9.665	0.94	0.737	-0.001	0.005	6.323
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M861_E02438N3506_S005	4249	1.042	7.139	0.296	0.234	0.002	0.002	1.061
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Var-M809_E02083N3755_S000	1697	0.783	5.866	0.207	0.162	0.001	0.001	0.923
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M792_E02152N3603_S000	1580	1.376	6.241	0.324	0.25	0.001	0.001	1.505
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02195N3500_S001	21702	7.543	10.265	1.323	1.159	0.004	0.004	8.432
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M754_E01604N3739_S000	1978	1.416	6.434	0.314	0.253	-0.001	0.001	1.558
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02305N3524_S001	25387	5.583	10.038	0.901	0.727	0.004	0.005	6.917
PS_manning003/E02113N3823E02873N3483-PS-Mur_PYes_Hom-M792_E02227N3683_S000	1004	0.401	4.936	0.138	0.104	0.001	0.001	0.409
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02370N3485_S003	11938	1.9	9.109	0.757	0.506	0.004	0.004	2.068
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02467N3448_S005	8926	1.602	8.695	0.669	0.4	0.004	0.004	1.714
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02489N3468_S002	12909	1.981	9.18	0.752	0.531	0.004	0.004	2.168
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M850_E01673N3781_S000	19886	5.707	9.869	0.971	0.746	0.002	0.011	6.68
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02361N3475_S002	10042	1.827	8.851	0.695	0.423	0.002	0.002	1.95
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Hom-M774_E02066N3753_S000	1166	0.501	5.188	0.153	0.115	0.001	0.001	0.545
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M792_E01779N3815_S000	2510	1.789	6.858	0.379	0.313	0.001	0.001	1.859
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M754_E01618N3711_S000	1977	1.422	6.462	0.324	0.264	0.001	0.001	1.622
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02305N3524_S000	1631	1.011	5.985	0.243	0.19	0.001	0.001	1.175
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M861_E01750N3709_S001	32823	5.729	10.567	1.183	0.941	0.031	0.036	6.752
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02213N3635_S000	1644	0.981	5.902	0.222	0.176	0.001	0.001	1.181
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M837_E02227N3634_S000	2855	1.921	6.879	0.34	0.293	0.001	0.001	2.1
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02253N3481_S003	31908	9.006	10.765	1.483	1.432	0.007	0.007	9.844
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M680_E01779N3863_S000	518	0.376	4.09	0.113	0.072	0.001	0.001	0.441
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M792_E01633N3827_S000	1381	0.618	5.73	0.222	0.148	0.007	0.007	0.642
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02090N3619_S005	13847	5.291	9.43	0.899	0.802	0.002	0.002	6.073
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Hom-M824_E01679N3705_S000	10968	3.688	8.921	0.683	0.575	0.004	0.007	4.216
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02184N3552_S005	19490	6.632	10.109	1.26	1.062	0.004	0.004	7.924
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01840N3808_S000	970	0.645	5.239	0.193	0.126	0.001	0.001	0.713
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02102N3607_S000	2179	1.382	6.595	0.335	0.268	0.001	0.001	1.668
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M824_E02330N3507_S000	1901	1.109	6.185	0.255	0.211	0.001	0.001	1.312
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02226N3500_S002	35978	7.787	10.664	1.189	0.995	0.008	0.008	8.22
PS_manning003/E02872N3705E03360N3467-PS-Str_PNo_Var-M824_E03199N3517_S000	515	0.379	4.053	0.11	0.069	0.001	0.001	0.395
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02425N3440_S004	32984	7.77	10.562	1.171	1.043	0.011	0.011	8.724
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M902_E02311N3485_S004	32337	4.211	10.365	0.981	0.726	0.013	0.013	4.836
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M754_E01754N3833_S000	1033	0.657	5.338	0.2	0.134	0.001	0.001	0.737
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M792_E02155N3547_S000	2879	1.783	7.056	0.402	0.351	0.001	0.001	2.116
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M850_E02223N3473_S000	6456	3.026	8.158	0.541	0.538	0.001	0.001	3.597
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M871_E02209N3537_S002	17964	5.998	9.949	1.165	0.971	0.004	0.004	7.164
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02156N3661_S002	5816	2.197	7.818	0.427	0.334	0.004	0.004	2.428
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02401N3479_S005	12569	1.884	9.157	0.754	0.523	0.005	0.005	2.069
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M809_E02167N3749_S000	792	0.35	4.703	0.138	0.089	0.001	0.001	0.363
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M837_E02164N3695_S000	4075	1.88	7.374	0.391	0.356	0.002	0.002	2.216
PS_manning003/E01964N3926E02184N3685-PS-Str_PYes_Var-M754_E02074N3729_S000	674	0.49	4.586	0.144	0.095	0.001	0.001	0.539
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02109N3622_S003	12144	4.677	9.135	0.764	0.624	0.001	0.002	6.371
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M871_E02401N3479_S005	8050	1.376	8.491	0.605	0.363	0.004	0.004	1.506
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02155N3547_S000	7476	2.816	8.284	0.529	0.392	0.001	0.001	3.42
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Hom-M754_E01817N3788_S000	1021	1.121	5.477	0.233	0.179	0.001	0.001	1.305
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M895_E02344N3478_S003	35505	9.668	10.797	1.376	1.332	0.01	0.01	11.048
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02209N3537_S003	47020	9.655	11.273	1.672	1.576	0.011	0.013	13.48
PS_manning003/E01964N3926E02184N3685-PS-Mur_PNo_Hom-M774_E02065N3777_S000	959	0.38	4.888	0.137	0.099	0.001	0.001	0.423
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M895_E02311N3485_S003	33162	7.106	10.507	1.103	0.937	0.01	0.01	7.526
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M902_E02296N3512_S003	44027	9.406	11.118	1.53	1.274	0.013	0.013	10.678
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M880_E02184N3552_S003	16525	5.262	9.687	0.975	0.775	0.005	0.005	6.484
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M809_E02304N3498_S000	2088	0.899	6.187	0.232	0.187	0.001	0.001	1.088
PS_manning003/E01548N3896E01854N3659-PS-Mur_PYes_Var-M824_E01679N3705_S000	17046	5.552	9.665	0.924	0.713	-0.002	0.004	6.227
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M861_E02209N3683_S004	12345	2.303	9.186	0.79	0.511	0.001	0.001	2.33
PS_manning003/E02113N3823E02873N3483-PS-Str_PYes_Hom-M850_E02375N3521_S000	2618	1.396	6.696	0.309	0.256	0.002	0.002	1.599
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M895_E02175N3577_S005	36121	7.851	10.747	1.288	1.152	0.008	0.008	8.411
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M809_E02188N3566_S000	3935	2.16	7.498	0.458	0.419	0.001	0.001	2.777
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02210N3510_S004	18680	7.237	9.994	1.172	0.971	0.002	0.002	7.684
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M792_E01786N3883_S000	4570	2.188	7.508	0.399	0.376	-0.001	-0.001	2.364
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M824_E02391N3514_S000	1991	0.691	6.056	0.214	0.166	0.001	0.001	0.732
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02175N3668_S005	9017	4.284	8.651	0.633	0.568	0.002	0.002	5.177
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M850_E02279N3514_S000	8238	3.056	8.437	0.56	0.457	0.001	0.001	3.597
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02253N3579_S004	19387	7.524	10.088	1.24	1.046	0.002	0.004	8.56
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02217N3548_S001	15326	5.847	9.643	1.006	0.909	0.002	0.002	6.787
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Hom-M850_E02227N3683_S000	3163	1.681	7.037	0.359	0.305	0.002	0.002	1.88
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M861_E02370N3485_S004	8985	1.631	8.654	0.638	0.383	0.002	0.002	1.712
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Hom-M850_E02095N3592_S000	4127	3.061	7.628	0.498	0.477	0.001	0.001	3.201
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M824_E02128N3626_S000	3547	2.226	7.328	0.429	0.372	0.001	0.001	2.527
PS_manning003/E01548N3896E01854N3659-PS-Str_PNo_Var-M809_E01633N3827_S000	1861	0.907	6.069	0.232	0.178	0.005	0.005	0.99
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M888_E02391N3445_S004	24997	4.608	9.943	0.833	0.662	0.008	0.008	5.492
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M861_E02100N3712_S001	10620	2.969	8.848	0.656	0.483	0.001	0.002	3.293
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02085N3646_S003	18097	4.673	9.642	0.851	0.669	0.001	0.001	4.826
PS_manning003/E01517N3917E01678N3772-PS-Mur_PNo_Hom-M754_E01587N3805_S000	1152	0.557	5.42	0.195	0.123	0.001	0.001	0.635
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M861_E02217N3548_S002	14638	5.831	9.524	0.934	0.845	0.002	0.002	7.218
PS_manning003/E02020N3739E02658N3366-PS-Str_PNo_Var-M809_E02106N3725_S000	1996	1.121	6.194	0.245	0.201	0.001	0.001	1.306
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Hom-M871_E02515N3431_S001	6039	1.238	7.842	0.422	0.256	0.002	0.002	1.308
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M809_E02217N3548_S000	3300	2.176	7.248	0.426	0.39	0.001	0.001	2.501
PS_manning003/E02113N3823E02873N3483-PS-Str_PNo_Var-M871_E02389N3541_S001	18321	3.339	9.637	0.836	0.625	0.001	0.001	3.485
PS_manning003/E02020N3739E02658N3366-PS-Str_PYes_Var-M871_E02384N3458_S002	18223	2.558	9.553	0.773	0.6	0.004	0.004	2.618
PS_manning003/E02113N3823E02873N3483-PS-Mur_PNo_Hom-M774_E02184N3722_S000	458	0.223	3.781	0.094	0.054	0.001	0.001	0.247
PS_manning003/E01849N3766E02950N3220-PS-Mur_PYes_Var-M837_E02054N3614_S000	5216	2.867	7.706	0.426	0.426	0.001	0.001	3.27
PS_manning003/E01964N3926E02184N3685-PS-Mur_PYes_Hom-M809_E02099N3756_S000	2017	0.647	6.05	0.21	0.156	0.001	0.001	0.705
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02113N3596_S005	12216	4.356	9.221	0.827	0.725	0.002	0.002	5.837
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Hom-M861_E01779N3815_S003	12795	3.09	9.164	0.746	0.514	0.043	0.048	3.593
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Hom-M902_E02401N3455_S002	31493	3.946	10.317	0.96	0.73	0.011	0.011	4.782
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M850_E02118N3568_S000	7337	2.901	8.29	0.543	0.438	0.001	0.001	3.391
PS_manning003/E01548N3896E01854N3659-PS-Str_PYes_Var-M754_E01789N3844_S000	2996	2.102	7.098	0.403	0.344	0.001	0.001	2.238
PS_manning003/E02020N3739E02658N3366-PS-Mur_PYes_Var-M861_E02316N3447_S002	15899	2.044	9.409	0.767	0.575	0.002	0.004	2.177
PS_manning003/E01577N3897E01966N3571-PS-Str_PYes_Var-M732_E01750N3709_S000	1486	1.385	6.1	0.299	0.214	0.001	0.001	1.558
